id,image_id,area,category_id,video_id,track_id,bbox_x,bbox_y,bbox_w,bbox_h
189362,24887,5016,1,12,430,1789,1199,66,76
189363,24887,6675,1,12,431,2004,1267,75,89
189367,24887,6840,1,12,434,2196,1176,95,72
189368,24887,2064,1,12,435,1923,835,48,43
189370,24888,4800,1,12,430,1791,1210,64,75
189371,24888,6916,1,12,431,2004,1279,76,91
189375,24888,7154,1,12,434,2195,1190,98,73
189376,24888,2236,1,12,435,1920,850,52,43
189378,24889,4588,1,12,430,1793,1227,62,74
189379,24889,7332,1,12,431,2005,1291,78,94
189383,24889,7400,1,12,434,2194,1204,100,74
189384,24889,2365,1,12,435,1917,864,55,43
189386,24890,4440,1,12,430,1794,1244,60,74
189387,24890,7584,1,12,431,2005,1309,79,96
189391,24890,8008,1,12,434,2192,1222,104,77
189392,24890,2537,1,12,435,1914,879,59,43
189394,24891,4234,1,12,430,1796,1260,58,73
189395,24891,7469,1,12,431,2005,1325,77,97
189399,24891,8453,1,12,434,2189,1240,107,79
189400,24891,2508,1,12,435,1916,891,57,44
189402,24892,4032,1,12,430,1797,1277,56,72
189403,24892,7275,1,12,431,2005,1341,75,97
189407,24892,8295,1,12,434,2190,1245,105,79
189408,24892,2475,1,12,435,1917,903,55,45
189410,24893,3976,1,12,430,1797,1284,56,71
189411,24893,7081,1,12,431,2004,1351,73,97
189415,24893,8137,1,12,434,2192,1249,103,79
189416,24893,2484,1,12,435,1919,914,54,46
189418,24894,3990,1,12,430,1796,1292,57,70
189419,24894,6958,1,12,431,2005,1357,71,98
189423,24894,7979,1,12,434,2193,1254,101,79
189424,24894,2444,1,12,435,1920,926,52,47
189426,24895,3933,1,12,430,1796,1299,57,69
189427,24895,6762,1,12,431,2005,1362,69,98
189431,24895,7821,1,12,434,2194,1259,99,79
189432,24895,2400,1,12,435,1922,938,50,48
189434,24896,4071,1,12,430,1796,1298,59,69
189435,24896,6566,1,12,431,2005,1363,67,98
189439,24896,7584,1,12,434,2195,1263,96,79
189440,24896,2400,1,12,435,1923,939,50,48
189442,24897,4140,1,12,430,1796,1296,60,69
189443,24897,6693,1,12,431,2003,1362,69,97
189447,24897,7426,1,12,434,2197,1268,94,79
189448,24897,2352,1,12,435,1925,939,49,48
189450,24898,4278,1,12,430,1796,1295,62,69
189451,24898,6790,1,12,431,2002,1360,70,97
189455,24898,7268,1,12,434,2198,1272,92,79
189456,24898,2401,1,12,435,1926,940,49,49
189458,24899,4347,1,12,430,1796,1293,63,69
189459,24899,6912,1,12,431,2000,1359,72,96
189463,24899,7110,1,12,434,2199,1277,90,79
189464,24899,2352,1,12,435,1928,940,48,49
189466,24900,4420,1,12,430,1797,1292,65,68
189467,24900,6935,1,12,431,1998,1358,73,95
189471,24900,6942,1,12,434,2200,1275,89,78
189472,24900,2352,1,12,435,1929,941,48,49
189474,24901,4488,1,12,430,1797,1290,66,68
189475,24901,7050,1,12,431,1996,1357,75,94
189479,24901,6864,1,12,434,2200,1273,88,78
189480,24901,2401,1,12,435,1930,940,49,49
189482,24902,4624,1,12,430,1797,1289,68,68
189483,24902,7144,1,12,431,1995,1355,76,94
189487,24902,6699,1,12,434,2201,1271,87,77
189488,24902,2450,1,12,435,1931,940,50,49
189490,24903,4692,1,12,430,1797,1287,69,68
189491,24903,7254,1,12,431,1993,1354,78,93
189495,24903,6545,1,12,434,2202,1270,85,77
189496,24903,2550,1,12,435,1932,939,51,50
189498,24904,4828,1,12,430,1797,1286,71,68
189499,24904,6916,1,12,431,1994,1353,76,91
189503,24904,6384,1,12,434,2203,1268,84,76
189504,24904,2600,1,12,435,1932,938,52,50
189506,24905,5110,1,12,430,1795,1284,73,70
189507,24905,6497,1,12,431,1995,1351,73,89
189511,24905,6308,1,12,434,2203,1266,83,76
189512,24905,2650,1,12,435,1933,938,53,50
189514,24906,5325,1,12,430,1792,1281,75,71
189515,24906,6177,1,12,431,1996,1350,71,87
189519,24906,6150,1,12,434,2204,1264,82,75
189520,24906,2700,1,12,435,1934,937,54,50
189522,24907,5621,1,12,430,1790,1279,77,73
189523,24907,5934,1,12,431,1998,1349,69,86
189527,24907,6150,1,12,434,2203,1262,82,75
189528,24907,2800,1,12,435,1935,936,56,50
189530,24908,5846,1,12,430,1787,1277,79,74
189531,24908,5628,1,12,431,1999,1348,67,84
189535,24908,6068,1,12,434,2202,1261,82,74
189536,24908,2850,1,12,435,1935,935,57,50
189538,24909,6156,1,12,430,1785,1275,81,76
189539,24909,5248,1,12,431,2000,1346,64,82
189543,24909,6068,1,12,434,2201,1259,82,74
189544,24909,2891,1,12,435,1936,934,59,49
189546,24910,6391,1,12,430,1782,1272,83,77
189547,24910,4960,1,12,431,2001,1345,62,80
189551,24910,6059,1,12,434,2199,1257,83,73
189552,24910,2940,1,12,435,1936,934,60,49
189554,24911,6715,1,12,430,1780,1270,85,79
189555,24911,4800,1,12,431,2002,1343,60,80
189559,24911,6059,1,12,434,2198,1255,83,73
189560,24911,3038,1,12,435,1937,933,62,49
189562,24912,6557,1,12,430,1781,1269,83,79
189563,24912,4698,1,12,431,2004,1340,58,81
189567,24912,5976,1,12,434,2197,1254,83,72
189568,24912,3087,1,12,435,1937,932,63,49
189570,24913,6399,1,12,430,1781,1268,81,79
189571,24913,4536,1,12,431,2005,1338,56,81
189575,24913,5976,1,12,434,2196,1252,83,72
189576,24913,3120,1,12,435,1938,931,65,48
189578,24914,6320,1,12,430,1782,1268,80,79
189579,24914,4374,1,12,431,2007,1336,54,81
189583,24914,6120,1,12,434,2194,1250,85,72
189584,24914,3168,1,12,435,1938,930,66,48
189586,24915,6162,1,12,430,1782,1267,78,79
189587,24915,4212,1,12,431,2008,1333,52,81
189591,24915,6424,1,12,434,2192,1248,88,73
189592,24915,3196,1,12,435,1937,930,68,47
189594,24916,6004,1,12,430,1783,1266,76,79
189595,24916,4100,1,12,431,2009,1331,50,82
189599,24916,6570,1,12,434,2191,1246,90,73
189600,24916,3266,1,12,435,1935,930,71,46
189602,24917,5846,1,12,430,1783,1265,74,79
189603,24917,3936,1,12,431,2011,1328,48,82
189607,24917,6882,1,12,434,2189,1245,93,74
189608,24917,3285,1,12,435,1934,930,73,45
189610,24918,5694,1,12,430,1783,1263,73,78
189611,24918,3772,1,12,431,2012,1326,46,82
189615,24918,7030,1,12,434,2187,1243,95,74
189616,24918,3268,1,12,435,1932,930,76,43
189618,24919,5544,1,12,430,1784,1262,72,77
189619,24919,3807,1,12,431,2012,1324,47,81
189623,24919,7350,1,12,434,2185,1241,98,75
189624,24919,3276,1,12,435,1931,930,78,42
189626,24920,5320,1,12,430,1784,1260,70,76
189627,24920,3760,1,12,431,2012,1323,47,80
189631,24920,7500,1,12,434,2184,1239,100,75
189632,24920,3321,1,12,435,1929,930,81,41
189634,24921,5175,1,12,430,1784,1259,69,75
189635,24921,3792,1,12,431,2011,1321,48,79
189639,24921,7828,1,12,434,2182,1237,103,76
189640,24921,3320,1,12,435,1928,930,83,40
189642,24922,5032,1,12,430,1784,1257,68,74
189643,24922,3822,1,12,431,2011,1320,49,78
189647,24922,7980,1,12,434,2180,1235,105,76
189648,24922,3360,1,12,435,1928,929,84,40
189650,24923,4891,1,12,430,1785,1255,67,73
189651,24923,3724,1,12,431,2011,1318,49,76
189655,24923,8316,1,12,434,2178,1234,108,77
189656,24923,3315,1,12,435,1927,928,85,39
189658,24924,4680,1,12,430,1785,1254,65,72
189659,24924,3750,1,12,431,2011,1316,50,75
189663,24924,8470,1,12,434,2177,1232,110,77
189664,24924,3354,1,12,435,1927,927,86,39
189666,24925,4544,1,12,430,1785,1252,64,71
189667,24925,3700,1,12,431,2010,1315,50,74
189671,24925,8814,1,12,434,2175,1230,113,78
189672,24925,3268,1,12,435,1926,927,86,38
189674,24926,4473,1,12,430,1787,1251,63,71
189675,24926,3723,1,12,431,2010,1313,51,73
189679,24926,8970,1,12,434,2173,1228,115,78
189680,24926,3306,1,12,435,1926,926,87,38
189682,24927,4340,1,12,430,1789,1250,62,70
189683,24927,3996,1,12,431,2009,1311,54,74
189687,24927,8701,1,12,434,2174,1227,113,77
189688,24927,3256,1,12,435,1925,925,88,37
189690,24928,4270,1,12,430,1791,1249,61,70
189691,24928,4275,1,12,431,2008,1308,57,75
189695,24928,8547,1,12,434,2175,1225,111,77
189696,24928,3293,1,12,435,1925,924,89,37
189698,24929,4200,1,12,430,1793,1248,60,70
189699,24929,4425,1,12,431,2007,1306,59,75
189703,24929,8284,1,12,434,2176,1224,109,76
189704,24929,3293,1,12,435,1925,923,89,37
189706,24930,4002,1,12,430,1796,1246,58,69
189707,24930,4712,1,12,431,2007,1304,62,76
189711,24930,7950,1,12,434,2177,1223,106,75
189712,24930,3204,1,12,435,1924,923,89,36
189714,24931,3933,1,12,430,1798,1245,57,69
189715,24931,5005,1,12,431,2006,1301,65,77
189719,24931,7696,1,12,434,2178,1221,104,74
189720,24931,3168,1,12,435,1924,922,88,36
189722,24932,3864,1,12,430,1800,1244,56,69
189723,24932,5304,1,12,431,2005,1299,68,78
189727,24932,7548,1,12,434,2179,1220,102,74
189728,24932,3080,1,12,435,1924,921,88,35
189730,24933,3740,1,12,430,1802,1243,55,68
189731,24933,5460,1,12,431,2004,1296,70,78
189735,24933,7300,1,12,434,2180,1219,100,73
189736,24933,3080,1,12,435,1923,920,88,35
189738,24934,3672,1,12,430,1804,1242,54,68
189739,24934,5767,1,12,431,2003,1294,73,79
189743,24934,7056,1,12,434,2181,1217,98,72
189744,24934,2992,1,12,435,1923,920,88,34
189746,24935,3740,1,12,430,1803,1241,55,68
189747,24935,5832,1,12,431,2003,1293,72,81
189751,24935,6816,1,12,434,2182,1216,96,71
189752,24935,2958,1,12,435,1922,919,87,34
189754,24936,3795,1,12,430,1802,1239,55,69
189755,24936,5822,1,12,431,2002,1291,71,82
189759,24936,6603,1,12,434,2183,1215,93,71
189760,24936,2871,1,12,435,1922,918,87,33
189762,24937,3864,1,12,430,1801,1238,56,69
189763,24937,5880,1,12,431,2002,1290,70,84
189767,24937,6370,1,12,434,2184,1213,91,70
189768,24937,2838,1,12,435,1923,918,86,33
189770,24938,3920,1,12,430,1800,1237,56,70
189771,24938,5865,1,12,431,2001,1289,69,85
189775,24938,6141,1,12,434,2185,1212,89,69
189776,24938,2805,1,12,435,1924,918,85,33
189778,24939,3990,1,12,430,1798,1235,57,70
189779,24939,5916,1,12,431,2001,1288,68,87
189783,24939,5984,1,12,434,2185,1212,88,68
189784,24939,2688,1,12,435,1925,918,84,32
189786,24940,3990,1,12,430,1797,1234,57,70
189787,24940,5896,1,12,431,2000,1286,67,88
189791,24940,5916,1,12,434,2185,1211,87,68
189792,24940,2656,1,12,435,1926,918,83,32
189794,24941,4118,1,12,430,1796,1232,58,71
189795,24941,5940,1,12,431,2000,1285,66,90
189799,24941,5762,1,12,434,2185,1211,86,67
189800,24941,2656,1,12,435,1927,918,83,32
189802,24942,4118,1,12,430,1795,1231,58,71
189803,24942,6141,1,12,431,1998,1286,69,89
189807,24942,5762,1,12,434,2186,1211,86,67
189808,24942,2624,1,12,435,1928,918,82,32
189810,24943,4118,1,12,430,1795,1231,58,71
189811,24943,6408,1,12,431,1997,1287,72,89
189815,24943,5610,1,12,434,2186,1210,85,66
189816,24943,2592,1,12,435,1929,918,81,32
189818,24944,4189,1,12,430,1795,1231,59,71
189819,24944,6600,1,12,431,1995,1288,75,88
189823,24944,5460,1,12,434,2186,1210,84,65
189824,24944,2480,1,12,435,1930,918,80,31
189826,24945,4189,1,12,430,1795,1231,59,71
189827,24945,6699,1,12,431,1994,1288,77,87
189831,24945,5395,1,12,434,2186,1209,83,65
189832,24945,2449,1,12,435,1931,918,79,31
189834,24946,4200,1,12,430,1795,1231,60,70
189835,24946,6880,1,12,431,1992,1289,80,86
189839,24946,5248,1,12,434,2186,1209,82,64
189840,24946,2418,1,12,435,1932,918,78,31
189842,24947,4200,1,12,430,1795,1231,60,70
189843,24947,7138,1,12,431,1991,1290,83,86
189847,24947,5376,1,12,434,2184,1209,84,64
189848,24947,2418,1,12,435,1932,918,78,31
189850,24948,4270,1,12,430,1795,1231,61,70
189851,24948,7310,1,12,431,1989,1291,86,85
189855,24948,5355,1,12,434,2183,1209,85,63
189856,24948,2496,1,12,435,1933,918,78,32
189858,24949,4270,1,12,430,1795,1231,61,70
189859,24949,6800,1,12,431,1992,1291,80,85
189863,24949,5481,1,12,434,2181,1209,87,63
189864,24949,2528,1,12,435,1933,919,79,32
189866,24950,4140,1,12,430,1796,1232,60,69
189867,24950,6290,1,12,431,1995,1291,74,85
189871,24950,5544,1,12,434,2179,1209,88,63
189872,24950,2528,1,12,435,1933,919,79,32
189874,24951,4140,1,12,430,1797,1232,60,69
189875,24951,5865,1,12,431,1999,1291,69,85
189879,24951,5580,1,12,434,2178,1209,90,62
189880,24951,2607,1,12,435,1933,919,79,33
189882,24952,4012,1,12,430,1798,1233,59,68
189883,24952,5292,1,12,431,2002,1291,63,84
189887,24952,5642,1,12,434,2176,1210,91,62
189888,24952,2607,1,12,435,1934,919,79,33
189890,24953,4012,1,12,430,1799,1233,59,68
189891,24953,4788,1,12,431,2005,1291,57,84
189895,24953,5673,1,12,434,2175,1210,93,61
189896,24953,2686,1,12,435,1934,919,79,34
189898,24954,3886,1,12,430,1800,1234,58,67
189899,24954,4284,1,12,431,2008,1291,51,84
189903,24954,5734,1,12,434,2173,1210,94,61
189904,24954,2686,1,12,435,1934,919,79,34
189906,24955,3762,1,12,430,1801,1234,57,66
189907,24955,4100,1,12,431,2008,1291,50,82
189911,24955,5856,1,12,434,2171,1210,96,61
189912,24955,2720,1,12,435,1934,920,80,34
189914,24956,3762,1,12,430,1802,1235,57,66
189915,24956,4050,1,12,431,2009,1291,50,81
189919,24956,5820,1,12,434,2170,1210,97,60
189920,24956,2800,1,12,435,1935,920,80,35
189922,24957,3640,1,12,430,1803,1235,56,65
189923,24957,3871,1,12,431,2009,1291,49,79
189927,24957,5940,1,12,434,2168,1210,99,60
189928,24957,2800,1,12,435,1935,920,80,35
189930,24958,3762,1,12,430,1802,1235,57,66
189931,24958,3773,1,12,431,2009,1291,49,77
189935,24958,5820,1,12,434,2169,1210,97,60
189936,24958,2800,1,12,435,1935,920,80,35
189938,24959,3876,1,12,430,1801,1234,57,68
189939,24959,3648,1,12,431,2010,1290,48,76
189943,24959,5795,1,12,434,2171,1210,95,61
189944,24959,2835,1,12,435,1934,921,81,35
189946,24960,4002,1,12,430,1800,1234,58,69
189947,24960,3552,1,12,431,2010,1290,48,74
189951,24960,5673,1,12,434,2172,1210,93,61
189952,24960,2835,1,12,435,1934,921,81,35
189954,24961,4130,1,12,430,1799,1233,59,70
189955,24961,3384,1,12,431,2010,1290,47,72
189959,24961,5642,1,12,434,2174,1210,91,62
189960,24961,2916,1,12,435,1934,922,81,36
189962,24962,4189,1,12,430,1798,1233,59,71
189963,24962,3337,1,12,431,2011,1290,47,71
189967,24962,5518,1,12,434,2175,1209,89,62
189968,24962,2916,1,12,435,1933,922,81,36
189970,24963,4380,1,12,430,1797,1232,60,73
189971,24963,3174,1,12,431,2011,1290,46,69
189975,24963,5394,1,12,434,2176,1209,87,62
189976,24963,2952,1,12,435,1933,922,82,36
189978,24964,4440,1,12,430,1796,1232,60,74
189979,24964,3312,1,12,431,2010,1290,48,69
189983,24964,5355,1,12,434,2178,1209,85,63
189984,24964,2952,1,12,435,1932,923,82,36
189986,24965,4575,1,12,430,1795,1231,61,75
189987,24965,3430,1,12,431,2009,1289,49,70
189991,24965,5229,1,12,434,2179,1209,83,63
189992,24965,2952,1,12,435,1932,923,82,36
189994,24966,4500,1,12,430,1795,1231,60,75
189995,24966,3570,1,12,431,2008,1289,51,70
189999,24966,5229,1,12,434,2179,1209,83,63
190000,24966,2997,1,12,435,1933,923,81,37
190002,24967,4484,1,12,430,1796,1230,59,76
190003,24967,3692,1,12,431,2007,1289,52,71
190007,24967,5229,1,12,434,2179,1210,83,63
190008,24967,2997,1,12,435,1933,924,81,37
190010,24968,4332,1,12,430,1796,1230,57,76
190011,24968,3834,1,12,431,2006,1288,54,71
190015,24968,5229,1,12,434,2178,1210,83,63
190016,24968,3040,1,12,435,1934,924,80,38
190018,24969,4312,1,12,430,1797,1230,56,77
190019,24969,3960,1,12,431,2004,1288,55,72
190023,24969,5229,1,12,434,2178,1210,83,63
190024,24969,3081,1,12,435,1935,924,79,39
190026,24970,4235,1,12,430,1797,1229,55,77
190027,24970,4104,1,12,431,2003,1287,57,72
190031,24970,5229,1,12,434,2178,1211,83,63
190032,24970,3081,1,12,435,1935,925,79,39
190034,24971,4158,1,12,430,1797,1229,54,77
190035,24971,4234,1,12,431,2002,1287,58,73
190039,24971,5229,1,12,434,2178,1211,83,63
190040,24971,3120,1,12,435,1936,925,78,40
190042,24972,4056,1,12,430,1798,1228,52,78
190043,24972,4380,1,12,431,2001,1287,60,73
190047,24972,5229,1,12,434,2178,1212,83,63
190048,24972,3120,1,12,435,1936,926,78,40
190050,24973,3978,1,12,430,1798,1228,51,78
190051,24973,4514,1,12,431,2000,1286,61,74
190055,24973,5229,1,12,434,2178,1212,83,63
190056,24973,3157,1,12,435,1937,926,77,41
190058,24974,3850,1,12,430,1799,1229,50,77
190059,24974,4662,1,12,431,1999,1286,63,74
190063,24974,5229,1,12,434,2177,1212,83,63
190064,24974,3192,1,12,435,1938,926,76,42
190066,24975,3850,1,12,430,1799,1230,50,77
190067,24975,4800,1,12,431,1999,1286,64,75
190071,24975,5229,1,12,434,2177,1213,83,63
190072,24975,3192,1,12,435,1938,927,76,42
190074,24976,3724,1,12,430,1800,1231,49,76
190075,24976,5016,1,12,431,2000,1285,66,76
190079,24976,5229,1,12,434,2177,1213,83,63
190080,24976,3225,1,12,435,1939,927,75,43
190082,24977,3648,1,12,430,1800,1232,48,76
190083,24977,5159,1,12,431,2000,1285,67,77
190087,24977,5312,1,12,434,2177,1213,83,64
190088,24977,3168,1,12,435,1940,927,72,44
190090,24978,3600,1,12,430,1801,1232,48,75
190091,24978,5304,1,12,431,2000,1284,68,78
190095,24978,5395,1,12,434,2176,1213,83,65
190096,24978,3080,1,12,435,1942,928,70,44
190098,24979,3525,1,12,430,1801,1233,47,75
190099,24979,5600,1,12,431,2001,1284,70,80
190103,24979,5478,1,12,434,2176,1213,83,66
190104,24979,3015,1,12,435,1943,928,67,45
190106,24980,3404,1,12,430,1802,1234,46,74
190107,24980,5751,1,12,431,2001,1283,71,81
190111,24980,5561,1,12,434,2176,1213,83,67
190112,24980,2990,1,12,435,1945,929,65,46
190114,24981,3404,1,12,430,1802,1235,46,74
190115,24981,5904,1,12,431,2001,1283,72,82
190119,24981,5644,1,12,434,2175,1213,83,68
190120,24981,2852,1,12,435,1946,929,62,46
190122,24982,3285,1,12,430,1803,1236,45,73
190123,24982,6142,1,12,431,2002,1282,74,83
190127,24982,5727,1,12,434,2175,1213,83,69
190128,24982,2773,1,12,435,1947,929,59,47
190130,24983,3285,1,12,430,1803,1237,45,73
190131,24983,6300,1,12,431,2002,1282,75,84
190135,24983,5810,1,12,434,2174,1213,83,70
190136,24983,2679,1,12,435,1949,930,57,47
190138,24984,3312,1,12,430,1803,1237,46,72
190139,24984,6375,1,12,431,2000,1283,75,85
190143,24984,5964,1,12,434,2174,1214,84,71
190144,24984,2592,1,12,435,1950,930,54,48
190146,24985,3312,1,12,430,1803,1238,46,72
190147,24985,6364,1,12,431,1998,1284,74,86
190151,24985,6048,1,12,434,2174,1214,84,72
190152,24985,2544,1,12,435,1950,930,53,48
190154,24986,3266,1,12,430,1803,1239,46,71
190155,24986,6438,1,12,431,1997,1285,74,87
190159,24986,6132,1,12,434,2173,1214,84,73
190160,24986,2444,1,12,435,1950,930,52,47
190162,24987,3337,1,12,430,1803,1239,47,71
190163,24987,6438,1,12,431,1995,1286,74,87
190167,24987,6216,1,12,434,2173,1214,84,74
190168,24987,2350,1,12,435,1950,930,50,47
190170,24988,3290,1,12,430,1802,1240,47,70
190171,24988,6424,1,12,431,1993,1287,73,88
190175,24988,6300,1,12,434,2173,1214,84,75
190176,24988,2254,1,12,435,1951,931,49,46
190178,24989,3360,1,12,430,1802,1240,48,70
190179,24989,6497,1,12,431,1991,1288,73,89
190183,24989,6384,1,12,434,2172,1214,84,76
190184,24989,2208,1,12,435,1951,931,48,46
190186,24990,3312,1,12,430,1802,1241,48,69
190187,24990,6090,1,12,431,1992,1289,70,87
190191,24990,6468,1,12,434,2172,1214,84,77
190192,24990,2115,1,12,435,1951,931,47,45
190194,24991,3312,1,12,430,1802,1242,48,69
190195,24991,5762,1,12,431,1994,1289,67,86
190199,24991,6552,1,12,434,2171,1214,84,78
190200,24991,2025,1,12,435,1951,931,45,45
190202,24992,3332,1,12,430,1802,1242,49,68
190203,24992,5376,1,12,431,1995,1290,64,84
190207,24992,6636,1,12,434,2171,1214,84,79
190208,24992,1936,1,12,435,1951,931,44,44
190210,24993,3332,1,12,430,1802,1243,49,68
190211,24993,5146,1,12,431,1997,1291,62,83
190215,24993,6474,1,12,434,2172,1214,83,78
190216,24993,1936,1,12,435,1951,932,44,44
190218,24994,3312,1,12,430,1803,1243,48,69
190219,24994,4779,1,12,431,1998,1291,59,81
190223,24994,6314,1,12,434,2172,1215,82,77
190224,24994,1892,1,12,435,1950,932,44,43
190226,24995,3243,1,12,430,1804,1243,47,69
190227,24995,4424,1,12,431,1999,1292,56,79
190231,24995,6000,1,12,434,2173,1215,80,75
190232,24995,1892,1,12,435,1950,933,44,43
190234,24996,3220,1,12,430,1805,1243,46,70
190235,24996,4134,1,12,431,2001,1292,53,78
190239,24996,5846,1,12,434,2174,1215,79,74
190240,24996,1806,1,12,435,1950,933,43,42
190242,24997,3220,1,12,430,1805,1242,46,70
190243,24997,3800,1,12,431,2002,1293,50,76
190247,24997,5694,1,12,434,2174,1216,78,73
190248,24997,1806,1,12,435,1950,934,43,42
190250,24998,3195,1,12,430,1806,1242,45,71
190251,24998,3750,1,12,431,2002,1293,50,75
190255,24998,5544,1,12,434,2175,1216,77,72
190256,24998,1763,1,12,435,1949,934,43,41
190258,24999,3124,1,12,430,1807,1242,44,71
190259,24999,3700,1,12,431,2002,1293,50,74
190263,24999,5250,1,12,434,2176,1216,75,70
190264,24999,1763,1,12,435,1949,935,43,41
190266,25000,3096,1,12,430,1808,1242,43,72
190267,25000,3650,1,12,431,2002,1293,50,73
190271,25000,5106,1,12,434,2176,1217,74,69
190272,25000,1845,1,12,435,1949,935,45,41
190274,25001,3096,1,12,430,1808,1242,43,72
190275,25001,3600,1,12,431,2003,1294,50,72
190279,25001,4964,1,12,434,2177,1217,73,68
190280,25001,1927,1,12,435,1948,935,47,41
190282,25002,3053,1,12,430,1808,1241,43,71
190283,25002,3550,1,12,431,2003,1294,50,71
190287,25002,5106,1,12,434,2176,1217,74,69
190288,25002,1960,1,12,435,1948,935,49,40
190290,25003,3053,1,12,430,1808,1241,43,71
190291,25003,3500,1,12,431,2003,1294,50,70
190295,25003,5175,1,12,434,2175,1217,75,69
190296,25003,2040,1,12,435,1947,935,51,40
190298,25004,3080,1,12,430,1808,1241,44,70
190299,25004,3450,1,12,431,2003,1294,50,69
190303,25004,5320,1,12,434,2174,1217,76,70
190304,25004,2120,1,12,435,1947,936,53,40
190306,25005,3080,1,12,430,1808,1241,44,70
190307,25005,3570,1,12,431,2002,1294,51,70
190311,25005,5390,1,12,434,2173,1217,77,70
190312,25005,2200,1,12,435,1946,936,55,40
190314,25006,3036,1,12,430,1808,1240,44,69
190315,25006,3672,1,12,431,2002,1293,51,72
190319,25006,5467,1,12,434,2172,1217,77,71
190320,25006,2223,1,12,435,1946,936,57,39
190322,25007,3036,1,12,430,1808,1240,44,69
190323,25007,3796,1,12,431,2001,1293,52,73
190327,25007,5616,1,12,434,2171,1217,78,72
190328,25007,2301,1,12,435,1945,936,59,39
190330,25008,3036,1,12,430,1808,1240,44,69
190331,25008,3922,1,12,431,2001,1293,53,74
190335,25008,5688,1,12,434,2170,1217,79,72
190336,25008,2379,1,12,435,1945,936,61,39
190338,25009,3036,1,12,430,1808,1241,44,69
190339,25009,3975,1,12,431,2000,1292,53,75
190343,25009,5840,1,12,434,2169,1217,80,73
190344,25009,2379,1,12,435,1946,937,61,39
190346,25010,3105,1,12,430,1807,1241,45,69
190347,25010,4158,1,12,431,1999,1292,54,77
190351,25010,5913,1,12,434,2167,1216,81,73
190352,25010,2340,1,12,435,1946,938,60,39
190354,25011,3105,1,12,430,1807,1241,45,69
190355,25011,4212,1,12,431,1999,1291,54,78
190359,25011,6068,1,12,434,2166,1216,82,74
190360,25011,2340,1,12,435,1947,939,60,39
190362,25012,3105,1,12,430,1807,1242,45,69
190363,25012,4345,1,12,431,1998,1291,55,79
190367,25012,6142,1,12,434,2165,1216,83,74
190368,25012,2400,1,12,435,1947,941,60,40
190370,25013,3150,1,12,430,1807,1242,45,70
190371,25013,4536,1,12,431,1998,1290,56,81
190375,25013,6300,1,12,434,2164,1216,84,75
190376,25013,2400,1,12,435,1948,942,60,40
190378,25014,3150,1,12,430,1807,1243,45,70
190379,25014,4704,1,12,431,1998,1289,56,84
190383,25014,6384,1,12,434,2163,1216,84,76
190384,25014,2360,1,12,435,1948,943,59,40
190386,25015,3150,1,12,430,1807,1243,45,70
190387,25015,4902,1,12,431,1998,1288,57,86
190391,25015,6460,1,12,434,2162,1216,85,76
190392,25015,2360,1,12,435,1949,944,59,40
190394,25016,3220,1,12,430,1806,1243,46,70
190395,25016,5016,1,12,431,1999,1287,57,88
190399,25016,6622,1,12,434,2161,1216,86,77
190400,25016,2320,1,12,435,1950,944,58,40
190402,25017,3220,1,12,430,1806,1244,46,70
190403,25017,5220,1,12,431,1999,1286,58,90
190407,25017,6699,1,12,434,2160,1216,87,77
190408,25017,2262,1,12,435,1950,945,58,39
190410,25018,3220,1,12,430,1806,1244,46,70
190411,25018,5394,1,12,431,1999,1285,58,93
190415,25018,6864,1,12,434,2159,1216,88,78
190416,25018,2223,1,12,435,1951,945,57,39
190418,25019,3220,1,12,430,1807,1244,46,70
190419,25019,5605,1,12,431,1999,1284,59,95
190423,25019,6786,1,12,434,2160,1216,87,78
190424,25019,2184,1,12,435,1951,945,56,39
190426,25020,3220,1,12,430,1807,1244,46,70
190427,25020,5640,1,12,431,1998,1285,60,94
190431,25020,6622,1,12,434,2160,1216,86,77
190432,25020,2090,1,12,435,1952,945,55,38
190434,25021,3105,1,12,430,1808,1245,45,69
190435,25021,5612,1,12,431,1997,1286,61,92
190439,25021,6545,1,12,434,2161,1215,85,77
190440,25021,2090,1,12,435,1952,946,55,38
190442,25022,3105,1,12,430,1808,1245,45,69
190443,25022,5642,1,12,431,1996,1287,62,91
190447,25022,6545,1,12,434,2161,1215,85,77
190448,25022,2052,1,12,435,1953,946,54,38
190450,25023,3105,1,12,430,1809,1245,45,69
190451,25023,5518,1,12,431,1995,1289,62,89
190455,25023,6384,1,12,434,2162,1215,84,76
190456,25023,1961,1,12,435,1953,946,53,37
190458,25024,3105,1,12,430,1810,1245,45,69
190459,25024,5544,1,12,431,1994,1290,63,88
190463,25024,6308,1,12,434,2163,1215,83,76
190464,25024,1924,1,12,435,1954,946,52,37
190466,25025,3105,1,12,430,1810,1245,45,69
190467,25025,5504,1,12,431,1993,1291,64,86
190471,25025,6232,1,12,434,2163,1214,82,76
190472,25025,1924,1,12,435,1955,947,52,37
190474,25026,2992,1,12,430,1811,1246,44,68
190475,25026,5525,1,12,431,1992,1292,65,85
190479,25026,6156,1,12,434,2164,1214,81,76
190480,25026,1836,1,12,435,1955,947,51,36
190482,25027,2992,1,12,430,1811,1246,44,68
190483,25027,5292,1,12,431,1993,1292,63,84
190487,25027,6000,1,12,434,2165,1214,80,75
